CaseNum,Status_Short,Date,Status
2090139436,9-Others,"July 1, 2021",Notice Returned
2090139439,9-Others,"July 1, 2021",Notice Returned
2090068918,2a-RFE,"July 1, 2021",RFE Responded
2090068921,2a-RFE,"July 1, 2021",RFE Responded
2090068924,2a-RFE,"July 1, 2021",RFE Responded
2090068927,2a-RFE,"July 1, 2021",RFE Responded
2090086666,4-Approved,"July 1, 2021",Card Was Delivered
2090009286,4-Approved,"July 2, 2021",Case Was Approved
2090018301,4-Approved,"July 2, 2021",Case Was Approved
2090018304,4-Approved,"July 2, 2021",Case Was Approved
2090033237,2c-UpdateInfo,"July 2, 2021",Name Was Updated
2090036406,4-Approved,"July 2, 2021",Card Was Delivered
2090045130,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090047151,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090062545,4-Approved,"July 2, 2021",Card Was Delivered
2090062548,4-Approved,"July 2, 2021",Card Was Delivered
2090062551,4-Approved,"July 2, 2021",Card Was Delivered
2090067243,4-Approved,"July 2, 2021",Card Was Delivered
2090068918,2c-UpdateInfo,"July 2, 2021",Name Was Updated
2090068921,2c-UpdateInfo,"July 2, 2021",Name Was Updated
2090068924,2c-UpdateInfo,"July 2, 2021",Name Was Updated
2090068927,2c-UpdateInfo,"July 2, 2021",Name Was Updated
2090086671,4-Approved,"July 2, 2021",Card Was Delivered
2090089782,4-Approved,"July 2, 2021",Card Was Delivered
2090089785,4-Approved,"July 2, 2021",Card Was Delivered
2090089788,4-Approved,"July 2, 2021",Card Was Delivered
2090089791,4-Approved,"July 2, 2021",Card Was Delivered
2090093494,4-Approved,"July 2, 2021",Card Was Delivered
2090093857,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094420,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094625,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094671,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094674,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094677,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094680,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090094728,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090095048,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090095148,4-Approved,"July 2, 2021",Case Was Approved
2090095151,4-Approved,"July 2, 2021",Case Was Approved
2090095154,4-Approved,"July 2, 2021",Case Was Approved
2090095157,4-Approved,"July 2, 2021",Case Was Approved
2090095243,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090095284,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090095288,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090095829,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090095832,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090096002,2z-Misc,"July 2, 2021",Case Was Reopened
2090096314,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090096317,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090096541,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090096794,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090096797,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090097131,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090097134,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090100011,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090100094,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090105580,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090119150,4-Approved,"July 2, 2021",Card Was Mailed To Me
2090021956,4-Approved,"July 3, 2021",Card Was Delivered
2090062129,7-Withdrawn,"July 3, 2021",Withdrawal Acknowledged
2090092995,7-Withdrawn,"July 3, 2021",Withdrawal Acknowledged
2090095281,7-Withdrawn,"July 3, 2021",Withdrawal Acknowledged
2090096113,4-Approved,"July 3, 2021",Card Was Delivered
2090096116,4-Approved,"July 3, 2021",Card Was Delivered
2090096351,4-Approved,"July 3, 2021",Card Was Delivered
2090096354,4-Approved,"July 3, 2021",Card Was Delivered
2090096357,4-Approved,"July 3, 2021",Card Was Delivered
2090096360,4-Approved,"July 3, 2021",Card Was Delivered
2090034530,4-Approved,"July 3, 2021",Card Was Delivered
2090018888,4-Approved,"July 6, 2021",New Card Is Being Produced
2090006171,2b-Expedite,"July 6, 2021",Expedite Request Denied
2090009286,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090018301,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090018304,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090029431,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090032425,4-Approved,"July 6, 2021",Card Was Delivered
2090045103,4-Approved,"July 6, 2021",New Card Is Being Produced
2090062567,4-Approved,"July 6, 2021",Card Was Delivered
2090062573,4-Approved,"July 6, 2021",Card Was Delivered
2090063606,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090073218,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090073221,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090085512,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090086078,2c-UpdateInfo,"July 6, 2021",Name Was Updated
2090086608,9-Others,"July 6, 2021",Notice Returned
2090090618,4-Approved,"July 6, 2021",Card Was Delivered
2090090621,4-Approved,"July 6, 2021",Card Was Delivered
2090091900,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090093059,4-Approved,"July 6, 2021",Card Was Delivered
2090093738,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090094561,2a-RFE,"July 6, 2021",RFE Responded
2090095148,2c-UpdateInfo,"July 6, 2021",Name Was Updated
2090095720,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090095723,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090095726,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090095736,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090095739,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090095826,4-Approved,"July 6, 2021",Card Was Delivered
2090095900,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090096074,4-Approved,"July 6, 2021",Card Was Delivered
2090096077,4-Approved,"July 6, 2021",Card Was Delivered
2090096175,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090096178,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090096181,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090096550,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090096562,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090096568,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090097690,4-Approved,"July 6, 2021",Card Was Delivered
2090097692,4-Approved,"July 6, 2021",Card Was Delivered
2090097695,4-Approved,"July 6, 2021",Card Was Delivered
2090097698,4-Approved,"July 6, 2021",Card Was Delivered
2090098819,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090099460,4-Approved,"July 6, 2021",Card Was Delivered
2090100898,2c-UpdateInfo,"July 6, 2021",Name Was Updated
2090103321,4-Approved,"July 6, 2021",Card Was Mailed To Me
2090168989,0-Received,"July 7, 2021",Case Was Transferred
2090168990,0-Received,"July 7, 2021",Case Was Transferred
2090003313,2a-RFE,"July 7, 2021",RFE Sent
2090004497,2a-RFE,"July 7, 2021",RFE Sent
2090018888,4-Approved,"July 7, 2021",Case Was Approved
2090041372,2a-RFE,"July 7, 2021",RFE Responded
2090041840,2a-RFE,"July 7, 2021",RFE Responded
2090045103,4-Approved,"July 7, 2021",Case Was Approved
2090059053,2a-RFE,"July 7, 2021",RFE Responded
2090059056,2a-RFE,"July 7, 2021",RFE Responded
2090063646,2a-RFE,"July 7, 2021",RFE Responded
2090063649,2a-RFE,"July 7, 2021",RFE Responded
2090069483,4-Approved,"July 7, 2021",New Card Is Being Produced
2090071135,4-Approved,"July 7, 2021",New Card Is Being Produced
2090071138,4-Approved,"July 7, 2021",New Card Is Being Produced
2090071298,4-Approved,"July 7, 2021",New Card Is Being Produced
2090071377,2a-RFE,"July 7, 2021",RFE Sent
2090072224,4-Approved,"July 7, 2021",New Card Is Being Produced
2090086605,9-Others,"July 7, 2021",Notice Returned
2090090111,2c-UpdateInfo,"July 7, 2021",Name Was Updated
2090090615,4-Approved,"July 7, 2021",Card Was Delivered
2090095148,4-Approved,"July 7, 2021",Card Was Mailed To Me
2090095151,2c-UpdateInfo,"July 7, 2021",Name Was Updated
2090095154,4-Approved,"July 7, 2021",Card Was Mailed To Me
2090095157,2c-UpdateInfo,"July 7, 2021",Name Was Updated
2090095284,4-Approved,"July 7, 2021",Card Was Delivered
2090095829,4-Approved,"July 7, 2021",Card Was Delivered
2090095832,4-Approved,"July 7, 2021",Card Was Delivered
2090096541,4-Approved,"July 7, 2021",Card Was Delivered
2090100094,4-Approved,"July 7, 2021",Card Was Delivered
2090101732,2c-UpdateInfo,"July 7, 2021",Name Was Updated
2090105580,4-Approved,"July 7, 2021",Card Was Delivered
2090119150,4-Approved,"July 7, 2021",Card Was Delivered
2090121863,2a-RFE,"July 7, 2021",RFE Responded
2090018888,4-Approved,"July 8, 2021",Card Was Mailed To Me
2090045103,4-Approved,"July 8, 2021",Card Was Mailed To Me
2090045130,4-Approved,"July 8, 2021",Card Was Delivered
2090047151,4-Approved,"July 8, 2021",Card Was Delivered
2090068268,2a-RFE,"July 8, 2021",RFE Responded
2090069483,4-Approved,"July 8, 2021",Case Was Approved
2090071135,4-Approved,"July 8, 2021",Case Was Approved
2090071138,4-Approved,"July 8, 2021",Case Was Approved
2090071298,4-Approved,"July 8, 2021",Case Was Approved
2090072224,4-Approved,"July 8, 2021",Case Was Approved
2090086446,2a-RFE,"July 8, 2021",RFE Sent
2090094420,4-Approved,"July 8, 2021",Card Was Delivered
2090094625,4-Approved,"July 8, 2021",Card Was Delivered
2090094671,4-Approved,"July 8, 2021",Card Was Delivered
2090094674,4-Approved,"July 8, 2021",Card Was Delivered
2090094677,4-Approved,"July 8, 2021",Card Was Delivered
2090094680,4-Approved,"July 8, 2021",Card Was Delivered
2090094728,4-Approved,"July 8, 2021",Card Was Delivered
2090095048,4-Approved,"July 8, 2021",Card Was Delivered
2090095221,2a-RFE,"July 8, 2021",RFE Responded
2090095224,2a-RFE,"July 8, 2021",RFE Responded
2090095243,4-Approved,"July 8, 2021",Card Was Delivered
2090095288,4-Approved,"July 8, 2021",Card Was Delivered
2090095717,4-Denied,"July 8, 2021",Case Was Denied
2090095736,4-Approved,"July 8, 2021",Card Was Delivered
2090095739,4-Approved,"July 8, 2021",Card Was Delivered
2090096175,4-Approved,"July 8, 2021",Card Was Delivered
2090096178,4-Approved,"July 8, 2021",Card Was Delivered
2090096181,4-Approved,"July 8, 2021",Card Was Delivered
2090096314,4-Approved,"July 8, 2021",Card Was Delivered
2090096317,4-Approved,"July 8, 2021",Card Was Delivered
2090096550,4-Approved,"July 8, 2021",Card Was Delivered
2090096568,4-Approved,"July 8, 2021",Card Was Delivered
2090096794,4-Approved,"July 8, 2021",Card Was Delivered
2090096797,4-Approved,"July 8, 2021",Card Was Delivered
2090097131,4-Approved,"July 8, 2021",Card Was Delivered
2090097134,4-Approved,"July 8, 2021",Card Was Delivered
2090098819,4-Approved,"July 8, 2021",Card Was Delivered
2090100011,4-Approved,"July 8, 2021",Card Was Delivered
2090103809,4-Denied,"July 8, 2021",Case Was Denied
2090103812,4-Denied,"July 8, 2021",Case Was Denied
2090103815,4-Denied,"July 8, 2021",Case Was Denied
2090126632,2b-Expedite,"July 8, 2021",Expedite Request Denied
2090147688,4-Denied,"July 8, 2021",Case Was Denied
2090000517,3-Interview,"July 9, 2021",Interview Was Ready
2090000523,3-Interview,"July 9, 2021",Interview Was Ready
2090069592,2a-RFE,"July 8, 2021",RFE Responded
2090069593,2a-RFE,"July 8, 2021",RFE Responded
2090069596,2a-RFE,"July 8, 2021",RFE Responded
2090078861,2a-RFE,"July 8, 2021",RFE Responded
2090078867,2a-RFE,"July 8, 2021",RFE Responded
2090010299,4-Approved,"July 9, 2021",New Card Is Being Produced
2090060418,4-Approved,"July 9, 2021",New Card Is Being Produced
2090061900,4-Approved,"July 9, 2021",New Card Is Being Produced
2090066075,4-Approved,"July 9, 2021",New Card Is Being Produced
2090066077,4-Approved,"July 9, 2021",New Card Is Being Produced
2090066079,4-Approved,"July 9, 2021",New Card Is Being Produced
2090069483,4-Approved,"July 9, 2021",Card Was Mailed To Me
2090071135,4-Approved,"July 9, 2021",Card Was Mailed To Me
2090071138,4-Approved,"July 9, 2021",Card Was Mailed To Me
2090071298,4-Approved,"July 9, 2021",Card Was Mailed To Me
2090072224,4-Approved,"July 9, 2021",Card Was Mailed To Me
2090073218,4-Approved,"July 9, 2021",Card Was Delivered
2090073221,4-Approved,"July 9, 2021",Card Was Delivered
2090078865,2a-RFE,"July 9, 2021",RFE Responded
2090091900,4-Approved,"July 9, 2021",Card Was Delivered
2090093738,4-Approved,"July 9, 2021",Card Was Delivered
2090095720,4-Approved,"July 9, 2021",Card Was Delivered
2090095723,4-Approved,"July 9, 2021",Card Was Delivered
2090095726,4-Approved,"July 9, 2021",Card Was Delivered
2090095900,4-Approved,"July 9, 2021",Card Was Delivered
2090098332,3-Interview,"July 9, 2021",Interview Was Ready
2090009286,4-Approved,"July 9, 2021",Card Was Delivered
2090018301,4-Approved,"July 9, 2021",Card Was Delivered
2090018304,4-Approved,"July 9, 2021",Card Was Delivered
2090020395,2a-RFE,"July 9, 2021",RFE Responded
2090020398,2a-RFE,"July 9, 2021",RFE Responded
2090020401,2a-RFE,"July 9, 2021",RFE Responded
2090020404,2a-RFE,"July 9, 2021",RFE Responded
2090047964,2a-RFE,"July 9, 2021",RFE Responded
2090063606,4-Approved,"July 9, 2021",Card Was Delivered
2090078857,2a-RFE,"July 9, 2021",RFE Responded
2090078859,2a-RFE,"July 9, 2021",RFE Responded
2090078863,2a-RFE,"July 9, 2021",RFE Responded
2090079668,2a-RFE,"July 9, 2021",RFE Responded
2090079671,2a-RFE,"July 9, 2021",RFE Responded
2090079674,2a-RFE,"July 9, 2021",RFE Responded
2090079677,2a-RFE,"July 9, 2021",RFE Responded
2090079680,2a-RFE,"July 9, 2021",RFE Responded
2090085512,4-Approved,"July 9, 2021",Card Was Delivered
2090096562,4-Approved,"July 9, 2021",Card Was Delivered
2090103321,4-Approved,"July 9, 2021",Card Was Delivered
2090021923,3-Interview,"July 10, 2021",Interview Was Ready
2090022159,3-Interview,"July 10, 2021",Interview Was Ready
2090024304,2a-RFE,"July 10, 2021",RFE Sent
2090034536,3-Interview,"July 10, 2021",Interview Was Ready
2090034537,3-Interview,"July 10, 2021",Interview Was Ready
2090034538,3-Interview,"July 10, 2021",Interview Was Ready
2090034539,3-Interview,"July 10, 2021",Interview Was Ready
2090071307,2a-RFE,"July 10, 2021",RFE Responded
2090071385,3-Interview,"July 10, 2021",Interview Was Scheduled
2090085447,2a-RFE,"July 10, 2021",RFE Responded
2090093857,9-Others,"July 10, 2021",Card Was Returned To USCIS
2090095148,4-Approved,"July 10, 2021",Card Was Delivered
2090095151,4-Approved,"July 10, 2021",Card Was Delivered
2090095154,4-Approved,"July 10, 2021",Card Was Delivered
2090095157,4-Approved,"July 10, 2021",Card Was Delivered
2090000517,3-Interview,"July 12, 2021",Interview Was Scheduled
2090000523,3-Interview,"July 12, 2021",Interview Was Scheduled
2090010299,4-Approved,"July 12, 2021",Case Was Approved
2090034536,3-Interview,"July 12, 2021",Interview Was Scheduled
2090034537,3-Interview,"July 12, 2021",Interview Was Scheduled
2090034538,3-Interview,"July 12, 2021",Interview Was Scheduled
2090034539,3-Interview,"July 12, 2021",Interview Was Scheduled
2090056880,2a-RFE,"July 12, 2021",RFE Sent
2090060418,4-Approved,"July 12, 2021",Case Was Approved
2090061900,4-Approved,"July 12, 2021",Case Was Approved
2090062774,9-Others,"July 12, 2021",Notice Explaining USCIS Actions Was Mailed
2090063714,2a-RFE,"July 12, 2021",RFE Sent
2090064627,2a-RFE,"July 12, 2021",RFE Sent
2090066075,4-Approved,"July 12, 2021",Case Was Approved
2090066077,4-Approved,"July 12, 2021",Case Was Approved
2090066079,4-Approved,"July 12, 2021",Case Was Approved
2090098000,4-Approved,"July 12, 2021",New Card Is Being Produced
2090099724,0-Received,"July 12, 2021",Case Was Transferred
2090099727,0-Received,"July 12, 2021",Case Was Transferred
2090109206,4-Approved,"July 12, 2021",New Card Is Being Produced
2090109209,4-Approved,"July 12, 2021",New Card Is Being Produced
2090122757,2a-RFE,"July 12, 2021",RFE Sent
2090090741,2a-RFE,"July 12, 2021",RFE Responded
2090097554,2a-RFE,"July 12, 2021",RFE Responded
2090132521,2c-UpdateInfo,"July 12, 2021",Name Was Updated
2090010299,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090046187,2a-RFE,"July 13, 2021",RFE Sent
2090052654,4-Approved,"July 14, 2021",New Card Is Being Produced
2090054154,2a-RFE,"July 13, 2021",RFE Responded
2090056884,2a-RFE,"July 13, 2021",RFE Responded
2090061900,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090066075,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090066077,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090066079,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090069483,4-Approved,"July 13, 2021",Card Was Delivered
2090071135,4-Approved,"July 13, 2021",Card Was Delivered
2090071138,4-Approved,"July 13, 2021",Card Was Delivered
2090072224,4-Approved,"July 13, 2021",Card Was Delivered
2090084988,2a-RFE,"July 13, 2021",RFE Sent
2090084991,2a-RFE,"July 13, 2021",RFE Sent
2090084994,2a-RFE,"July 13, 2021",RFE Sent
2090088195,4-Approved,"July 13, 2021",New Card Is Being Produced
2090088198,4-Approved,"July 13, 2021",New Card Is Being Produced
2090090741,2c-UpdateInfo,"July 13, 2021",Name Was Updated
2090098000,4-Approved,"July 13, 2021",Case Was Approved
2090101321,2b-Expedite,"July 13, 2021",Expedite Request Denied
2090109206,4-Approved,"July 13, 2021",Case Was Approved
2090109209,4-Approved,"July 13, 2021",Case Was Approved
2090010299,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090046187,2a-RFE,"July 13, 2021",RFE Sent
2090052654,4-Approved,"July 14, 2021",New Card Is Being Produced
2090054154,2a-RFE,"July 13, 2021",RFE Responded
2090056884,2a-RFE,"July 13, 2021",RFE Responded
2090061900,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090066075,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090066077,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090066079,4-Approved,"July 13, 2021",Card Was Mailed To Me
2090069483,4-Approved,"July 13, 2021",Card Was Delivered
2090071135,4-Approved,"July 13, 2021",Card Was Delivered
2090071138,4-Approved,"July 13, 2021",Card Was Delivered
2090072224,4-Approved,"July 13, 2021",Card Was Delivered
2090084988,2a-RFE,"July 13, 2021",RFE Sent
2090084991,2a-RFE,"July 13, 2021",RFE Sent
2090084994,2a-RFE,"July 13, 2021",RFE Sent
2090088195,4-Approved,"July 13, 2021",New Card Is Being Produced
2090088198,4-Approved,"July 13, 2021",New Card Is Being Produced
2090090741,2c-UpdateInfo,"July 13, 2021",Name Was Updated
2090098000,4-Approved,"July 13, 2021",Case Was Approved
2090101321,2b-Expedite,"July 13, 2021",Expedite Request Denied
2090109206,4-Approved,"July 13, 2021",Case Was Approved
2090109209,4-Approved,"July 13, 2021",Case Was Approved
2090041345,4-Approved,"July 14, 2021",New Card Is Being Produced
2090047142,4-Approved,"July 14, 2021",New Card Is Being Produced
2090047145,4-Approved,"July 14, 2021",New Card Is Being Produced
