CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990190991,8-Rejected,"March 28, 2019",Rejected-Improperly Filed,20210501-235805,"On March 28, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990190991, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990192486,8-Rejected,"March 29, 2019",Rejected-Improperly Filed,20210501-235805,"On March 29, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990192486, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193110,7-Withdrawn,"February 12, 2020",Withdrawal Acknowledged,20210501-235805,"On February 12, 2020, we received your request to withdraw your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193110, and completed our review. We mailed you a Withdrawal Acknowledgment Notice. If you do not receive your Withdrawal Acknowledgment Notice by March 13, 2020, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193881,8-Rejected,"April 1, 2019",Rejected-Incorrect Fee,20210501-235805,"On April 1, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193881, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193971,0-Received,"April 14, 2021",Case Was Transferred,20210501-235805,"On April 14, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193971, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 14, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193971,4-Approved,"August 25, 2021",New Card Is Being Produced,20210826-063724,"On August 25, 2021, we ordered your new card for Receipt Number WAC1990193971, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193971,4-Approved,"August 26, 2021",Case Was Approved,20210827-071817,"On August 26, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193971.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by September 10, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990193971,4-Approved,"August 30, 2021",Card Was Mailed To Me,20210831-074609,"On August 30, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193971, to the address you gave us.  If you do not receive your card by September 14, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990193971,4-Approved,"September 7, 2021",Card Was Delivered,20210907-081324,"On September 7, 2021, the Post Office delivered your new card for Receipt Number WAC1990193971, to the address that you gave us.  The tracking number assigned is 9205590153708611280479.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193974,0-Received,"April 14, 2021",Case Was Transferred,20210501-235805,"On April 14, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193974, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 14, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193974,4-Approved,"August 25, 2021",New Card Is Being Produced,20210826-063724,"On August 25, 2021, we ordered your new card for Receipt Number WAC1990193974, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990193974,4-Approved,"August 26, 2021",Case Was Approved,20210827-071817,"On August 26, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193974.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by September 10, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990193974,4-Approved,"August 30, 2021",Card Was Mailed To Me,20210831-074609,"On August 30, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990193974, to the address you gave us.  If you do not receive your card by September 14, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990193974,4-Approved,"September 7, 2021",Card Was Delivered,20210907-081324,"On September 7, 2021, the Post Office delivered your new card for Receipt Number WAC1990193974, to the address that you gave us.  The tracking number assigned is 9205590153708611252247.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990194016,9-Others,"February 20, 2020",Card Was Returned To USCIS,20210501-235805,"On February 20, 2020, the Post Office returned your new card for Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990194016, to us.  We mailed your card to the address you gave us, but the Post Office could not deliver it.  The tracking number assigned is 9205590153708666157658.  You can use your tracking number at www.USPS.com in the Quick Tools Track a Package section. We will destroy your new card if we do not receive an address update by May 12, 2020. Please go to www.uscis.gov/e-request to request that we resend the card to you.  If you move, go to 
"
