CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990105003,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990105003, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990106978,8-Rejected,2019-01-07,Rejected-Improperly Filed,20210501-235805,"On January 7, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990106978, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990107262,2a-RFE,2022-02-16,RFE Responded,20220217-074300,"On February 16, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990107262.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990107286,2a-RFE,2022-02-22,RFE Responded,20220223-051203,"On February 22, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990107286.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990107374,4-Denied,2020-03-12,Case Was Denied,20210501-235805,"On March 12, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990107374.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by March 27, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990107457,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990107457, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990107475,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990107475, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990108278,2a-RFE,2022-01-31,RFE Responded,20220201-074309,"On January 31, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990108278.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990108295,8-Rejected,2019-01-08,Rejected-Incorrect Fee,20210501-235805,"On January 8, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990108295, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990108388,1-Fingerprint-taken,2019-08-30,Fingerprints Taken,20210501-235805,"As of August 30, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990108388, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990109119,4-Approved,2019-05-16,Card Was Mailed To Me,20210501-235805,"On May 16, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109119, to the address you gave us.  If you do not receive your card by May 31, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990109510,4-Approved,2021-07-01,Card Was Delivered,20210701-182814,"On July 1, 2021, the Post Office delivered your new card for Receipt Number WAC1990109510, to the address that you gave us.  The tracking number assigned is 9205590153708608605483.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990109513,4-Denied,2019-05-30,Case Was Denied,20210501-235805,"On May 30, 2019, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109513.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by June 14, 2019, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990109585,2a-RFE,2020-04-28,RFE Responded,20210501-235805,"On April 28, 2020, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109585.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990109901,8-Rejected,2019-01-09,Rejected-Incorrect Fee,20210501-235805,"On January 9, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109901, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990109904,8-Rejected,2019-01-09,Rejected-Incorrect Fee,20210501-235805,"On January 9, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109904, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990109907,8-Rejected,2019-01-09,Rejected-Incorrect Fee,20210501-235805,"On January 9, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109907, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990109910,8-Rejected,2019-01-09,Rejected-Incorrect Fee,20210501-235805,"On January 9, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990109910, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
